customer_id,product_desc,ranking
467973,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
467973,Quilmes Clasica-1/3 Lts-Bottle-RET,4
467973,Brahma-1/3 Lts-Bottle-RET,5
467973,Brahma-1 Lts-Bottle-RET,6
467973,Budweiser-1/3 Lts-Bottle-OW,7
468009,Quilmes 0.0-1/2 Lts-Cans,1
468009,Andes Origen Roja-1/3 Lts-Bottle-RET,2
468009,Stella artois-3/4 Lts-Bottle-OW,3
468009,Quilmes Clasica-1/3 Lts-Cans,4
468009,Andes Origen Roja-1 Lts-Bottle-RET,5
468009,Patagonia 24.7-3/4 Lts-Bottle-OW,6
468009,Andes Origen Rubia-1 Lts-Bottle-RET,7
468009,Brahma-1 Lts-Bottle-RET,8
468009,Andes Origen IPA-1 Lts-Bottle-RET,9
468009,Patagonia Amber Lager-3/4 Lts-Bottle-OW,10
468009,Corona-3/4 Lts-Bottle-OW,11
468009,Patagonia Vera Ipa-3/4 Lts-Bottle-OW,12
683816,Brahma-1 Lts-Bottle-RET,1
683816,Patagonia Kune-1/2 Lts-Cans,2
684805,Brahma Dorada-1/2 Lts-Cans,1
684805,Brahma Dorada-1 Lts-Bottle-RET,2
684805,Brahma-1 Lts-Bottle-RET,3
684805,Budweiser-1 Lts-Bottle-RET,4
684805,Quilmes Clasica-1 Lts-Bottle-RET,5
691574,Brahma Dorada-3/4 Lts-Bottle-OW,1
691574,Patagonia Weisse-1/2 Lts-Cans,2
167100,Brahma-1 Lts-Bottle-RET,1
167100,Andes Origen Rubia-1 Lts-Bottle-RET,2
304981,Stella Artois Blanche-1/2 Lts-Cans,1
304981,Quilmes Clasica-1/2 Lts-Cans,2
304981,Budweiser-1/2 Lts-Cans,3
304981,Brahma-1/2 Lts-Cans,4
304981,Andes Origen Fresquita-1/2 Lts-Cans,5
304981,Quilmes Clasica-1 Lts-Bottle-RET,6
304981,Stella artois Noire-1/3 Lts-Bottle-OW,7
306130,Brahma-1/2 Lts-Cans,1
306130,Quilmes Clasica-1/2 Lts-Cans,2
306130,Brahma-1 Lts-Bottle-RET,3
329593,Andes Origen Fresquita-1/2 Lts-Cans,1
329593,Brahma-1/3 Lts-Bottle-RET,2
329593,Brahma-1/2 Lts-Cans,3
366169,Corona-1/3 Lts-Bottle-OW,1
366169,Budweiser-1 Lts-Bottle-RET,2
379111,Corona-1/2 Lts-Cans,1
379111,Andes Origen Fresquita-1/2 Lts-Cans,2
379111,Stella Artois Blanche-1/2 Lts-Cans,3
379111,Brahma Dorada-1/2 Lts-Cans,4
379111,Stella artois-1 Lts-Bottle-RET,5
379111,Corona-3/4 Lts-Bottle-OW,6
382555,Budweiser-1/2 Lts-Cans,1
382555,Michelob Ultra-1/3 Lts-Bottle-OW,2
382555,Andes Origen IPA Roja-1/2 Lts-Cans,3
387017,Stella Artois Blanche-1/2 Lts-Cans,1
387017,Corona-1/2 Lts-Cans,2
387017,Brahma-1/2 Lts-Cans,3
387017,Andes Origen Fresquita-1/2 Lts-Cans,4
387017,Quilmes Clasica-1/2 Lts-Cans,5
387017,Brahma-1 Lts-Bottle-RET,6
406980,Stella Artois Blanche-1/2 Lts-Cans,1
406980,Michelob Ultra-1/2 Lts-Cans,2
406980,Quilmes Stout-1/3 Lts-Bottle-RET,3
406980,Quilmes Clasica-1 Lts-Bottle-RET,4
406980,Quilmes Clasica-1/2 Lts-Cans,5
406980,Brahma-1/3 Lts-Bottle-RET,6
406980,Quilmes Clasica-1/3 Lts-Bottle-RET,7
406980,Stella artois-1 Lts-Bottle-RET,8
406980,Andes Origen IPA-1/2 Lts-Cans,9
406980,1890-1 Lts-Bottle-RET,10
406980,Andes Origen Roja-1/2 Lts-Cans,11
406980,1890-1/2 Lts-Cans,12
408521,Andes Origen Fresquita-1/2 Lts-Cans,1
408521,Andes Origen IPA-1 Lts-Bottle-RET,2
412920,Stella Artois Blanche-1/2 Lts-Cans,1
412920,Brahma Dorada-3/4 Lts-Bottle-OW,2
412920,Corona-1/2 Lts-Cans,3
413235,Budweiser-1/3 Lts-Bottle-RET,1
413235,Stella Artois Blanche-1/2 Lts-Cans,2
426710,Stella Artois Blanche-1/2 Lts-Cans,1
426710,Andes Origen Fresquita-1/2 Lts-Cans,2
426710,Brahma Dorada-1/2 Lts-Cans,3
426710,Brahma-1/2 Lts-Cans,4
426710,Quilmes Clasica-1/2 Lts-Cans,5
426710,Budweiser-1/2 Lts-Cans,6
426710,Corona-3/4 Lts-Bottle-OW,7
427992,Brahma Dorada-1/2 Lts-Cans,1
427992,Corona-1/2 Lts-Cans,2
427992,Stella artois-1/2 Lts-Cans,3
427992,Stella artois-1 Lts-Bottle-RET,4
427992,Brahma-1 Lts-Bottle-RET,5
427992,Quilmes Clasica-1/3 Lts-Bottle-RET,6
427992,Stella artois Noire-1/2 Lts-Cans,7
427992,Patagonia Amber Lager-3/4 Lts-Bottle-OW,8
430310,Corona-1/2 Lts-Cans,1
430310,Stella Artois Blanche-1/2 Lts-Cans,2
430310,Brahma-1/2 Lts-Cans,3
430310,Quilmes Clasica-1 Lts-Bottle-RET,4
430310,Stella artois Noire-1/3 Lts-Bottle-OW,5
430310,Stella artois-1 Lts-Bottle-RET,6
430310,1890-1 Lts-Bottle-RET,7
430310,Andes Origen Fresquita-1/2 Lts-Cans,8
430310,Brahma-1/3 Lts-Bottle-RET,9
432079,Quilmes Clasica-1 Lts-Bottle-RET,1
432079,Quilmes Clasica-1/2 Lts-Cans,2
432079,Budweiser-1 Lts-Bottle-RET,3
435862,Brahma-1/2 Lts-Cans,1
435862,Brahma Dorada-3/4 Lts-Bottle-OW,2
435862,Andes Origen Rubia-1/2 Lts-Cans,3
435862,Budweiser-1/2 Lts-Cans,4
435862,Brahma Dorada-1/2 Lts-Cans,5
435862,1890-1/2 Lts-Cans,6
435862,Quilmes Clasica-1/2 Lts-Cans,7
437488,Brahma Dorada-1/2 Lts-Cans,1
437488,Corona-1/2 Lts-Cans,2
437488,Stella artois Noire-1/2 Lts-Cans,3
437488,Brahma-1/2 Lts-Cans,4
437488,Quilmes Clasica-1/2 Lts-Cans,5
437488,Budweiser-1/2 Lts-Cans,6
437488,Andes Origen Roja-1/2 Lts-Cans,7
437488,Stella artois-1 Lts-Bottle-RET,8
437922,Brahma Dorada-3/4 Lts-Bottle-OW,1
437922,Brahma-1/3 Lts-Bottle-RET,2
437922,Budweiser-1/3 Lts-Bottle-RET,3
437922,Andes Origen Fresquita-1/2 Lts-Cans,4
437922,Budweiser-1/2 Lts-Cans,5
437922,Quilmes Clasica-1/2 Lts-Cans,6
437922,Andes Origen IPA-1/3 Lts-Bottle-RET,7
437922,Budweiser-1 Lts-Bottle-RET,8
437922,Brahma-1/2 Lts-Cans,9
444249,Brahma Dorada-1/2 Lts-Cans,1
444249,Brahma-1/2 Lts-Cans,2
444249,Andes Origen Vendimia-1/2 Lts-Cans,3
447230,Stella Artois Blanche-1/2 Lts-Cans,1
447230,Andes Origen Fresquita-1/2 Lts-Cans,2
447230,Brahma Dorada-1/2 Lts-Cans,3
447230,Brahma-1/2 Lts-Cans,4
447230,Stella artois-1/2 Lts-Cans,5
447230,Andes Origen Rubia-1/2 Lts-Cans,6
447230,Budweiser-1/2 Lts-Cans,7
447230,Andes Origen Roja-1/2 Lts-Cans,8
447927,Brahma Dorada-1/2 Lts-Cans,1
447927,Quilmes Ipa-1/2 Lts-Cans,2
447927,Quilmes Ipa-1 Lts-Bottle-OW,3
447927,Stella Artois Blanche-1/2 Lts-Cans,4
447927,Patagonia 24.7-3/4 Lts-Bottle-OW,5
447927,Andes Origen IPA-1/3 Lts-Bottle-RET,6
447927,Andes Origen Rubia-1/2 Lts-Cans,7
447927,Patagonia Amber Lager-3/4 Lts-Bottle-OW,8
447927,Andes Origen IPA-1/2 Lts-Cans,9
447927,Corona-1/3 Lts-Bottle-OW,10
447927,Budweiser-1 Lts-Bottle-RET,11
453773,Stella Artois Blanche-1/2 Lts-Cans,1
453773,Quilmes Clasica-1/2 Lts-Cans,2
453773,Budweiser-2/3 Lts-Cans,3
456242,Stella Artois Blanche-1/2 Lts-Cans,1
456242,Andes Origen Fresquita-1/2 Lts-Cans,2
456242,Corona-1/2 Lts-Cans,3
456242,Budweiser-1 Lts-Bottle-RET,4
456242,Quilmes Clasica-1 Lts-Bottle-RET,5
456242,Budweiser-1/2 Lts-Cans,6
456242,Budweiser-1/3 Lts-Bottle-RET,7
458547,Brahma-1/2 Lts-Cans,1
458547,Brahma Dorada-1/2 Lts-Cans,2
458547,Michelob Ultra-1/2 Lts-Cans,3
458547,Brahma-1 Lts-Bottle-RET,4
458547,Corona-3/4 Lts-Bottle-OW,5
458547,1890-1 Lts-Bottle-RET,6
458547,Stella Artois Blanche-1/2 Lts-Cans,7
458783,Andes Origen Rubia-1/2 Lts-Cans,1
458783,Corona-1/2 Lts-Cans,2
458783,Brahma Dorada-3/4 Lts-Bottle-OW,3
458783,Corona-3/4 Lts-Bottle-OW,4
458783,Quilmes Clasica-1/2 Lts-Cans,5
458783,Patagonia Amber Lager-1/2 Lts-Cans,6
458783,Andes Origen Roja-1/3 Lts-Bottle-RET,7
458783,Patagonia 24.7-1/2 Lts-Cans,8
466742,Brahma-1 Lts-Bottle-RET,1
466742,Budweiser-1/2 Lts-Cans,2
466865,Andes Origen Fresquita-1/2 Lts-Cans,1
466865,Stella Artois Blanche-1/2 Lts-Cans,2
466865,Corona-1/2 Lts-Cans,3
466865,Brahma Dorada-1/2 Lts-Cans,4
466967,Andes Origen Fresquita-1/2 Lts-Cans,1
466967,Stella Artois Blanche-1/2 Lts-Cans,2
466967,Corona-1/2 Lts-Cans,3
466967,Brahma Dorada-1/2 Lts-Cans,4
466967,Brahma-1/2 Lts-Cans,5
684657,Quilmes Clasica-1 Lts-Bottle-RET,1
684657,Brahma-1/2 Lts-Cans,2
684703,Quilmes Bajo Cero-1 Lts-Bottle-RET,1
684703,Stella artois Noire-1/4 Lts-Cans,2
690864,Stella Artois Blanche-1/2 Lts-Cans,1
690864,Andes Origen Fresquita-1/2 Lts-Cans,2
690864,Michelob Ultra-1/2 Lts-Cans,3
690864,Stella artois-1/2 Lts-Cans,4
690864,Quilmes Red Lager-1/2 Lts-Cans,5
119833,Andes Origen Fresquita-1/2 Lts-Cans,1
119833,Brahma-1/3 Lts-Bottle-RET,2
119833,Corona-1/2 Lts-Cans,3
119833,Stella artois-1 Lts-Bottle-RET,4
119833,Stella Artois Blanche-1/2 Lts-Cans,5
119833,Brahma-1 Lts-Bottle-RET,6
119833,Budweiser-1/3 Lts-Bottle-RET,7
119833,Quilmes Clasica-1/2 Lts-Cans,8
146109,Andes Origen IPA-1/2 Lts-Cans,1
146109,Brahma-1 Lts-Bottle-RET,2
146109,Patagonia 24.7-1/2 Lts-Cans,3
146109,Andes Origen Roja-1/2 Lts-Cans,4
146109,Patagonia Weisse-1/2 Lts-Cans,5
146109,Andes Origen IPA-1/3 Lts-Bottle-RET,6
155194,Brahma Dorada-3/4 Lts-Bottle-OW,1
155194,Brahma-1/3 Lts-Bottle-OW,2
155194,Andes Origen Roja-1/4 Lts-Cans,3
182996,Quilmes 0.0-1/2 Lts-Cans,1
182996,Corona-1/2 Lts-Cans,2
182996,Brahma Dorada-3/4 Lts-Bottle-OW,3
182996,Andes Origen Fresquita-1/2 Lts-Cans,4
182996,Michelob Ultra-1/2 Lts-Cans,5
182996,Corona-3/4 Lts-Bottle-OW,6
317820,Andes Origen Fresquita-1/2 Lts-Cans,1
317820,Corona-1/2 Lts-Cans,2
317820,Quilmes Clasica-1/2 Lts-Cans,3
317820,Brahma-1 Lts-Bottle-RET,4
317820,Quilmes Clasica-1 Lts-Bottle-RET,5
317820,Corona-1/3 Lts-Bottle-OW,6
317820,Andes Origen IPA Roja-1/2 Lts-Cans,7
332258,Quilmes Stout-1 Lts-Bottle-RET,1
332258,Brahma-1/2 Lts-Cans,2
332258,Quilmes Stout-1/3 Lts-Bottle-RET,3
354077,Brahma-1 Lts-Bottle-RET,1
354077,Andes Origen Fresquita-1/2 Lts-Cans,2
358920,Quilmes Clasica-1/2 Lts-Cans,1
358920,Brahma-1/2 Lts-Cans,2
358920,Brahma-1 Lts-Bottle-RET,3
358920,Budweiser-1/2 Lts-Cans,4
391787,Andes Origen Fresquita-1/2 Lts-Cans,1
391787,Stella Artois Blanche-1/2 Lts-Cans,2
391787,Brahma Dorada-1/2 Lts-Cans,3
391787,Corona-1/2 Lts-Cans,4
391787,Stella artois-1/2 Lts-Cans,5
399844,Brahma Dorada-3/4 Lts-Bottle-OW,1
399844,Corona-1/2 Lts-Cans,2
399844,Brahma-1/2 Lts-Cans,3
399844,Michelob Ultra-1/2 Lts-Cans,4
399844,Patagonia Amber Lager-3/4 Lts-Bottle-OW,5
399844,Patagonia 24.7-3/4 Lts-Bottle-OW,6
399844,Budweiser-3/4 Lts-Bottle-OW,7
399844,Quilmes Clasica-1 Lts-Bottle-RET,8
399844,Quilmes Stout-1/2 Lts-Cans,9
399844,Patagonia Weisse-1/2 Lts-Cans,10
399844,Brahma-1/3 Lts-Bottle-RET,11
405608,Quilmes Clasica-1/2 Lts-Cans,1
405608,Patagonia Amber Lager-1 Lts-Bottle-RET,2
405608,Budweiser-1/3 Lts-Bottle-RET,3
409098,Brahma-1/2 Lts-Cans,1
409098,Quilmes Clasica-1/2 Lts-Cans,2
409098,Brahma-1 Lts-Bottle-RET,3
409098,Stella artois-20 Lts-Barrel,4
415332,Stella artois-1 Lts-Bottle-RET,1
415332,Andes Origen Roja-1/2 Lts-Cans,2
415332,Stella artois-1/2 Lts-Cans,3
415332,Corona-3/4 Lts-Bottle-OW,4
415332,Andes Origen Fresquita-1 Lts-Bottle-RET,5
415332,Andes Origen IPA-1/2 Lts-Cans,6
415332,Corona-1/3 Lts-Bottle-OW,7
415332,Andes Origen IPA Roja-1/2 Lts-Cans,8
425219,Budweiser-3/4 Lts-Bottle-OW,1
425219,Quilmes Clasica-1/2 Lts-Cans,2
425219,Andes Origen IPA-1 Lts-Bottle-RET,3
425219,Patagonia 24.7-3/4 Lts-Bottle-OW,4
425219,Stella artois Noire-1/3 Lts-Bottle-OW,5
425219,Andes Origen Roja-1/3 Lts-Bottle-RET,6
425219,Quilmes Bajo Cero-1 Lts-Bottle-RET,7
425219,Quilmes Bock-1/2 Lts-Cans,8
425219,Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,9
425219,Stella artois-3/4 Lts-Bottle-OW,10
425219,Andes Origen Roja-1/4 Lts-Cans,11
425219,Patagonia Amber Lager-1/3 Lts-Bottle-OW,12
425858,Brahma Dorada-1/2 Lts-Cans,1
425858,Corona-1/2 Lts-Cans,2
425858,Andes Origen Fresquita-1/2 Lts-Cans,3
425858,Stella Artois Blanche-1/2 Lts-Cans,4
425858,Brahma-1/3 Lts-Bottle-RET,5
425858,Brahma-1 Lts-Bottle-RET,6
425858,Stella artois-1/2 Lts-Cans,7
425858,Patagonia 24.7-1/2 Lts-Cans,8
425858,Brahma-1/2 Lts-Cans,9
432787,Brahma Dorada-1/2 Lts-Cans,1
432787,Stella Artois Blanche-1/2 Lts-Cans,2
432787,Corona-1/2 Lts-Cans,3
432787,Andes Origen Fresquita-1/2 Lts-Cans,4
432787,Brahma Dorada-3/4 Lts-Bottle-OW,5
432787,Quilmes Clasica-1/3 Lts-Bottle-RET,6
432787,27 Eazy-1/2 Lts-Cans,7
435638,Brahma Dorada-1/2 Lts-Cans,1
435638,Andes Origen Roja-1/2 Lts-Cans,2
435638,Andes Origen Rubia-1 Lts-Bottle-RET,3
435638,Brahma-1/3 Lts-Bottle-RET,4
435638,Quilmes Clasica-1/2 Lts-Cans,5
435638,Budweiser-1 Lts-Bottle-RET,6
435638,Quilmes Clasica-20 Lts-Barrel,7
437634,Patagonia Amber Lager-1 Lts-Bottle-RET,1
437634,Andes Origen Fresquita-1 Lts-Bottle-RET,2
437634,Corona-1/3 Lts-Bottle-OW,3
437634,Patagonia 24.7-3/4 Lts-Bottle-OW,4
437634,Andes Origen Roja-1/2 Lts-Cans,5
437634,Andes Origen IPA-1/2 Lts-Cans,6
437634,Patagonia Hoppy Lager-3/4 Lts-Bottle-OW,7
438736,Corona-1/2 Lts-Cans,1
438736,Brahma-1/2 Lts-Cans,2
438736,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
438736,Brahma-1 Lts-Bottle-RET,4
443941,Andes Origen Fresquita-1/2 Lts-Cans,1
443941,Corona-1/2 Lts-Cans,2
443941,Stella Artois Blanche-1/2 Lts-Cans,3
443941,Brahma Dorada-1/2 Lts-Cans,4
443941,Brahma-1/2 Lts-Cans,5
445270,Brahma Dorada-1/2 Lts-Cans,1
445270,Andes Origen Fresquita-1/2 Lts-Cans,2
445270,Stella Artois Blanche-1/2 Lts-Cans,3
446884,Budweiser-1 Lts-Bottle-RET,1
446884,Budweiser-1/3 Lts-Bottle-RET,2
446884,Stella artois-1/2 Lts-Cans,3
446884,Corona-3/4 Lts-Bottle-OW,4
446884,Quilmes Clasica-1/3 Lts-Cans,5
446884,Andes Origen IPA-1/2 Lts-Cans,6
446884,1890-1 Lts-Bottle-RET,7
447799,Brahma-1/2 Lts-Cans,1
447799,Brahma-1 Lts-Bottle-RET,2
447799,Brahma Dorada-3/4 Lts-Bottle-OW,3
447799,Andes Origen Roja-1/2 Lts-Cans,4
447799,Brahma Dorada-1/2 Lts-Cans,5
447799,Brahma-1/3 Lts-Bottle-RET,6
451041,Brahma Dorada-3/4 Lts-Bottle-OW,1
451041,Stella Artois Blanche-1/2 Lts-Cans,2
451041,Corona-1/2 Lts-Cans,3
451041,Michelob Ultra-1/2 Lts-Cans,4
451041,Brahma Dorada-1 Lts-Bottle-RET,5
451041,Stella artois-1/2 Lts-Cans,6
451041,Stella artois-3/4 Lts-Bottle-OW,7
451277,Stella Artois Blanche-1/2 Lts-Cans,1
451277,Brahma Dorada-1/2 Lts-Cans,2
451277,Corona-1/2 Lts-Cans,3
451277,Quilmes 0.0-1/2 Lts-Cans,4
451277,Quilmes Ipa-1/2 Lts-Cans,5
451277,Brahma-1/2 Lts-Cans,6
451277,Budweiser-1/2 Lts-Cans,7
451277,Corona-3/4 Lts-Bottle-OW,8
451277,Stella artois-3/4 Lts-Bottle-OW,9
451277,Quilmes Clasica-1/2 Lts-Cans,10
451277,Patagonia Vera Ipa-1/2 Lts-Cans,11
451277,Budweiser-1/3 Lts-Bottle-RET,12
458337,Brahma Dorada-1/2 Lts-Cans,1
458337,Andes Origen Roja-1/2 Lts-Cans,2
458337,Brahma-1/2 Lts-Cans,3
458337,Stella Artois Blanche-1/2 Lts-Cans,4
458337,Corona-1/2 Lts-Cans,5
458337,Brahma Dorada-3/4 Lts-Bottle-OW,6
458337,Michelob Ultra-1/2 Lts-Cans,7
458337,Brahma-1 Lts-Bottle-RET,8
458337,Budweiser-1 Lts-Bottle-RET,9
465612,Stella Artois Blanche-1/2 Lts-Cans,1
465612,Andes Origen Fresquita-1/2 Lts-Cans,2
465612,Corona-1/2 Lts-Cans,3
465612,Budweiser-1/2 Lts-Cans,4
465612,Brahma-1/2 Lts-Cans,5
465612,Stella artois-1/2 Lts-Cans,6
468178,Quilmes Bajo Cero-1 Lts-Bottle-RET,1
468178,Budweiser-1/2 Lts-Cans,2
468178,Brahma-1/2 Lts-Cans,3
468178,Budweiser-1/3 Lts-Bottle-RET,4
468709,Brahma-1 Lts-Bottle-RET,1
468709,Brahma-1/3 Lts-Bottle-RET,2
468709,Quilmes Clasica-1 Lts-Bottle-RET,3
468709,Brahma-1/2 Lts-Cans,4
468787,Brahma-1 Lts-Bottle-RET,1
468787,Quilmes Clasica-1 Lts-Bottle-RET,2
468787,Quilmes Clasica-1/2 Lts-Cans,3
468787,1890-1 Lts-Bottle-RET,4
468787,Quilmes Bajo Cero-1 Lts-Bottle-RET,5
468787,1890-1/2 Lts-Cans,6
468787,Budweiser-1/2 Lts-Cans,7
468787,Brahma-1/2 Lts-Cans,8
468787,Stella artois-1/2 Lts-Cans,9
468787,Budweiser-1 Lts-Bottle-RET,10
468787,Corona-1/2 Lts-Cans,11
682584,Corona-1/4 Lts-Cans,1
682584,Quilmes Clasica-1 Lts-Bottle-RET,2
683513,Quilmes Bajo Cero-1 Lts-Bottle-RET,1
683513,Brahma-1 Lts-Bottle-RET,2
683513,Quilmes Clasica-1/2 Lts-Cans,3
683513,Brahma-1/2 Lts-Cans,4
688770,Andes Origen Fresquita-1/2 Lts-Cans,1
688770,Corona-1/4 Lts-Cans,2
170064,Andes Origen Fresquita-1/2 Lts-Cans,1
170064,Quilmes Stout-1 Lts-Bottle-RET,2
170064,Budweiser-2/3 Lts-Cans,3
170064,Patagonia 24.7-1/3 Lts-Bottle-OW,4
180055,Andes Origen Fresquita-1/2 Lts-Cans,1
180055,Stella Artois Blanche-1/2 Lts-Cans,2
180055,Corona-1/2 Lts-Cans,3
180055,Quilmes Clasica-1/2 Lts-Cans,4
180055,Andes Origen Roja-1/2 Lts-Cans,5
312012,Brahma-1 Lts-Bottle-RET,1
312012,Corona-3/4 Lts-Bottle-OW,2
364826,Brahma Dorada-1/2 Lts-Cans,1
364826,Andes Origen Fresquita-1/2 Lts-Cans,2
367290,Corona-1/2 Lts-Cans,1
367290,Andes Origen Fresquita-1/2 Lts-Cans,2
367290,Stella Artois Blanche-1/2 Lts-Cans,3
367290,Brahma-1/3 Lts-Bottle-RET,4
367290,Quilmes Clasica-1/3 Lts-Bottle-RET,5
367290,Brahma Dorada-1 Lts-Bottle-RET,6
367290,Quilmes Stout-1/3 Lts-Bottle-RET,7
367290,Quilmes Bajo Cero-1 Lts-Bottle-RET,8
367290,Stella artois-1 Lts-Bottle-RET,9
367290,Stella artois-1/2 Lts-Cans,10
367290,Brahma Dorada-1/2 Lts-Cans,11
367290,Andes Origen Rubia-1/2 Lts-Cans,12
381034,Brahma-1/2 Lts-Cans,1
381034,Brahma Dorada-1/2 Lts-Cans,2
381034,Stella artois-1/2 Lts-Cans,3
381034,Andes Origen IPA-1/3 Lts-Bottle-RET,4
381034,Andes Origen IPA-1/2 Lts-Cans,5
381034,Quilmes Clasica-1/3 Lts-Bottle-RET,6
381034,1890-1 Lts-Bottle-RET,7
381034,Quilmes Clasica-1/2 Lts-Cans,8
397192,Corona-1/2 Lts-Cans,1
397192,Brahma Dorada-3/4 Lts-Bottle-OW,2
397192,Quilmes Ipa-1/2 Lts-Cans,3
397192,Stella Artois Blanche-1/2 Lts-Cans,4
397192,Michelob Ultra-1/2 Lts-Cans,5
397192,Andes Origen Fresquita-1 Lts-Bottle-RET,6
397192,Budweiser-1/2 Lts-Cans,7
397192,Andes Origen Roja-1 Lts-Bottle-RET,8
397192,Andes Origen Rubia-1 Lts-Bottle-RET,9
397192,Andes Origen IPA-1 Lts-Bottle-RET,10
397192,Patagonia 24.7-1/2 Lts-Cans,11
397192,1890-1 Lts-Bottle-RET,12
397878,Corona-1/2 Lts-Cans,1
397878,Andes Origen Fresquita-1/2 Lts-Cans,2
397878,Stella Artois Blanche-1/2 Lts-Cans,3
397878,Brahma Dorada-1/2 Lts-Cans,4
397878,Brahma-1 Lts-Bottle-RET,5
398959,Stella Artois Blanche-1/2 Lts-Cans,1
398959,Andes Origen Roja-1/2 Lts-Cans,2
398959,Budweiser-1 Lts-Bottle-RET,3
398959,Stella artois-1 Lts-Bottle-RET,4
398959,1890-1/2 Lts-Cans,5
399181,Brahma Dorada-3/4 Lts-Bottle-OW,1
399181,Corona-1/2 Lts-Cans,2
399181,Stella Artois Blanche-1/2 Lts-Cans,3
399181,Andes Origen Fresquita-1/2 Lts-Cans,4
399181,Brahma Dorada-1 Lts-Bottle-RET,5
399181,Quilmes Clasica-1 Lts-Bottle-RET,6
409911,Brahma Dorada-1/2 Lts-Cans,1
409911,Brahma Dorada-1 Lts-Bottle-RET,2
409911,Patagonia Amber Lager-1 Lts-Bottle-RET,3
409911,Corona-1/2 Lts-Cans,4
409911,Stella Artois Blanche-1/2 Lts-Cans,5
409911,Corona-1/3 Lts-Bottle-OW,6
409911,1890-1/2 Lts-Cans,7
409911,Quilmes Stout-1/3 Lts-Bottle-RET,8
414318,Brahma-1/2 Lts-Cans,1
414318,Budweiser-1/2 Lts-Cans,2
421863,Temple Golden-1/2 Lts-Cans,1
421863,Brahma-1/2 Lts-Cans,2
428305,Quilmes Bajo Cero-1 Lts-Bottle-RET,1
428305,Brahma-1 Lts-Bottle-RET,2
428879,Budweiser-1/3 Lts-Bottle-RET,1
428879,Budweiser-1/2 Lts-Cans,2
428879,Budweiser-1 Lts-Bottle-RET,3
429065,Stella artois-1/2 Lts-Cans,1
429065,Andes Origen Roja-1/2 Lts-Cans,2
429065,Andes Origen Rubia-1/2 Lts-Cans,3
429065,Brahma-1 Lts-Bottle-RET,4
429241,Brahma Dorada-1/2 Lts-Cans,1
429241,Brahma-1/2 Lts-Cans,2
429241,Andes Origen Rubia-1/2 Lts-Cans,3
429241,Quilmes Clasica-1/2 Lts-Cans,4
430391,Corona-1/2 Lts-Cans,1
430391,Quilmes Clasica-1 Lts-Bottle-RET,2
430391,Brahma-1/2 Lts-Cans,3
430627,Andes Origen Roja-1/2 Lts-Cans,1
430627,Andes Origen Fresquita-1/2 Lts-Cans,2
430627,Corona-1/2 Lts-Cans,3
430627,Andes Origen Rubia-1/2 Lts-Cans,4
430627,Brahma Dorada-1/2 Lts-Cans,5
430627,Patagonia Amber Lager-3/4 Lts-Bottle-OW,6
430627,Andes Origen Rubia-1 Lts-Bottle-RET,7
435128,Stella Artois Blanche-1/2 Lts-Cans,1
435128,Corona-1/2 Lts-Cans,2
435128,Brahma Dorada-1/2 Lts-Cans,3
435128,Quilmes Clasica-1 Lts-Bottle-RET,4
435128,Stella artois-1/2 Lts-Cans,5
435128,Corona-3/4 Lts-Bottle-OW,6
436536,Budweiser-1/2 Lts-Cans,1
436536,Andes Origen Rubia-1/2 Lts-Cans,2
438150,Quilmes Clasica-1/2 Lts-Cans,1
438150,Patagonia Amber Lager-1/2 Lts-Cans,2
438150,Brahma-1 Lts-Bottle-RET,3
438150,Andes Origen Rubia-1/2 Lts-Cans,4
438150,Andes Origen Fresquita-1/2 Lts-Cans,5
441719,Brahma-1/2 Lts-Cans,1
441719,Budweiser-1/3 Lts-Bottle-RET,2
441719,Stella artois-3/4 Lts-Bottle-OW,3
441719,Budweiser-1/2 Lts-Cans,4
441719,Quilmes Clasica-1/2 Lts-Cans,5
442587,Brahma Dorada-1/2 Lts-Cans,1
442587,Michelob Ultra-1/2 Lts-Cans,2
442587,Stella Artois Blanche-1/2 Lts-Cans,3
442587,Brahma Dorada-3/4 Lts-Bottle-OW,4
442587,Andes Origen Rubia-1/2 Lts-Cans,5
442587,Patagonia 24.7-1/2 Lts-Cans,6
442587,Brahma-1/2 Lts-Cans,7
442587,27 Eazy-1/2 Lts-Cans,8
442587,Patagonia Travesia-20000 Lts-Barrel,9
442587,Andes Origen Negra-1 Lts-Bottle-RET,10
444968,Patagonia Amber Lager-1/2 Lts-Cans,1
444968,Patagonia Bohemian Pilsener-1/2 Lts-Cans,2
444968,Patagonia Hoppy Lager-1/4 Lts-Cans,3
449499,Stella Artois Blanche-1/2 Lts-Cans,1
449499,Andes Origen Fresquita-1/2 Lts-Cans,2
449499,Andes Origen Roja-1/2 Lts-Cans,3
449499,Brahma Dorada-1/2 Lts-Cans,4
449499,Brahma-1/2 Lts-Cans,5
449499,Andes Origen Rubia-1/2 Lts-Cans,6
449499,Andes Origen IPA-1/2 Lts-Cans,7
452189,Corona-1/3 Lts-Bottle-OW,1
452189,Corona-3/4 Lts-Bottle-OW,2
454552,Stella Artois Blanche-1/2 Lts-Cans,1
454552,Brahma Dorada-1/2 Lts-Cans,2
